id,card_holder_key,card_holder,card_holder_inst_key,building_key,date_key,time_key,reader_key,user_type,hour,used_presence_this_day,is_enrolled_today,company,user_type_label
1218,282,23fc1600-174f-f26a-6237-3e54a3ca7074,23,5,20260211,736,11,1,12,0,0,Cahill Gordon,Personnel
1219,86,d4dac8df-d0a9-d3dc-b8cc-a497880cb866,3,2,20260105,828,7,1,13,1,1,FASHIONPHILE,Personnel
1220,79,699ef2e0-c233-e3a5-fa80-0ca876b89722,3,2,20260121,597,1,1,9,1,1,FASHIONPHILE,Personnel
1221,1,a2d996fc-9e97-16e4-3c98-80a889ae7c23,1,1,20251112,999,18,1,16,0,0,The New York & Presbyterian,Personnel
1222,141,585ccf26-4246-9083-979b-3e11ed5c96a5,6,1,20260116,1149,18,1,19,0,0,Jack Studios Inc,Personnel
1223,229,97a05e30-149a-42c8-bfff-6430a1061ef4,14,1,20251202,944,18,2,15,0,0,32 BJ Union,Visitor
1224,243,7242d45d-bf03-fd18-59d9-cad607cd56fe,16,5,20260106,562,3,1,9,0,0,Guidehouse,Personnel
1225,124,c751cc4a-36fc-f9ae-a6d8-ab1f25da3e8d,5,2,20251222,952,7,1,15,0,1,Convene 31,Personnel
1226,191,56bc0763-8481-d2f9-a9b6-47775ab88a12,9,1,20251202,623,5,1,10,0,0,Warburg Pincus,Personnel
1227,195,f6b0a376-8cea-b94f-8bde-b94d8c738d12,9,1,20251105,950,7,1,15,0,0,Warburg Pincus,Personnel
1228,223,64591253-d8a1-c945-7861-f0fb97b6b787,13,2,20260202,813,12,1,13,0,0,Roku,Personnel
1229,83,31c5450d-bf71-704f-206f-931c01fc159a,3,2,20251126,686,7,1,11,0,0,FASHIONPHILE,Personnel
1230,103,35b30d2f-1b6c-cfc5-0e89-270841512c15,4,2,20251110,521,11,1,8,0,0,Convene,Personnel
1231,46,0fce78af-e00b-e668-ea8d-7ebb667a90be,1,1,20251216,556,1,1,9,0,1,The New York & Presbyterian,Personnel
1232,257,14d78cd4-f5bf-c561-0ba5-773c85696511,18,1,20260112,758,5,1,12,1,1,RXR (75 Rock),Personnel
1233,4,ee89629c-b43b-eeb9-00fb-ef14f8b9553c,1,1,20251118,713,17,1,11,0,0,The New York & Presbyterian,Personnel
1234,177,4126361d-64f5-b5ab-3688-87d343197bdf,8,3,20251114,792,19,2,13,0,0,Amazon,Visitor
1235,222,22ee28a3-fcbf-eeaf-5ca2-d3f07c062749,13,2,20251216,586,16,1,9,0,0,Roku,Personnel
1236,4,ee89629c-b43b-eeb9-00fb-ef14f8b9553c,1,1,20251119,429,20,1,7,0,0,The New York & Presbyterian,Personnel
1237,263,1f26e804-3bb8-d507-e912-344f9a45e539,19,2,20260113,654,10,1,10,0,0,Elite Model World,Personnel
1238,66,02d325d2-5735-cb56-a419-10c3d5e8b901,2,1,20260126,502,2,2,8,0,0,Ralph Lauren Corporation,Visitor
1239,59,cc6b6a81-8e6b-00fd-b027-35ced08bbdf5,2,1,20251217,702,20,1,11,1,1,Ralph Lauren Corporation,Personnel
1240,251,cbc36bef-5a5f-9e73-0222-2ec1b285b0f7,17,4,20260121,538,8,1,8,0,0,StoneX Group Inc,Personnel
1241,198,37fec987-e539-7968-dc35-a1d5b60213be,10,4,20251128,1061,6,1,17,0,0,Linhart Dentistry,Personnel
1242,209,590e0260-8fc2-da42-0091-28adacf8f045,11,4,20260123,593,17,1,9,0,0,RGN-New York XXXII LLC,Personnel
1243,81,3c6607ec-3a46-f23c-8ee3-b95b9ab30286,3,2,20251208,690,6,1,11,1,1,FASHIONPHILE,Personnel
1244,56,9a612bba-141b-0166-f3a7-bee44ca62d5e,2,1,20251110,835,9,2,13,0,0,Ralph Lauren Corporation,Visitor
1245,198,37fec987-e539-7968-dc35-a1d5b60213be,10,4,20251107,505,9,2,8,0,0,Linhart Dentistry,Visitor
1246,227,0d07eedf-aa28-8d27-15ab-2292b9377e9c,13,2,20251126,642,7,1,10,0,1,Roku,Personnel
1247,237,d6c4cde6-4b32-3805-b330-42c08d876ff8,15,5,20251201,828,12,1,13,1,1,Canada,Personnel
1248,67,999cf579-8379-0fd7-4173-fa6279681752,2,1,20251119,825,9,1,13,1,1,Ralph Lauren Corporation,Personnel
1249,128,ed81938b-93f2-450a-0a47-5d2814e66a0b,5,2,20260212,1143,9,2,19,0,0,Convene 31,Visitor
1250,259,7632e70d-a55a-de63-d58c-42dbc930b1ca,18,1,20251103,568,12,1,9,1,1,RXR (75 Rock),Personnel
1251,241,d6c97267-2383-8b3e-c3af-678cb50c254f,15,5,20251126,559,17,1,9,0,0,Canada,Personnel
1252,257,14d78cd4-f5bf-c561-0ba5-773c85696511,18,1,20260203,1067,20,1,17,0,0,RXR (75 Rock),Personnel
1253,196,8bf33d70-3ae6-fe04-9f43-827a2b067afe,10,4,20251110,697,17,1,11,1,1,Linhart Dentistry,Personnel
1254,21,646e7270-9d3f-9b83-6bd5-8a2a9a3991a8,1,1,20251110,961,10,1,16,0,0,The New York & Presbyterian,Personnel
1255,144,4dd95de3-60bd-8f86-535b-7f7bcd1da8f4,6,1,20260205,652,18,1,10,0,1,Jack Studios Inc,Personnel
1256,115,5c36f1c8-79da-fb49-82f6-19d3198b6f66,5,2,20251217,584,2,1,9,0,1,Convene 31,Personnel
1257,209,590e0260-8fc2-da42-0091-28adacf8f045,11,4,20260114,497,11,2,8,0,0,RGN-New York XXXII LLC,Visitor
1258,148,ac9d79f5-4234-91d0-11be-eb43ceb357d4,6,1,20251126,1071,14,1,17,0,0,Jack Studios Inc,Personnel
1259,249,db81b5e0-ed39-264c-eec1-fbd4b229af8b,17,4,20251217,610,5,1,10,0,0,StoneX Group Inc,Personnel
1260,109,3b37bdc4-87df-7820-d73c-89df2b0beb7c,4,2,20251118,690,14,1,11,0,0,Convene,Personnel
1261,293,337570f7-8581-9ce0-05e7-8bb66662dab8,27,5,20260129,653,4,2,10,0,0,Equus Workforce,Visitor
1262,176,9d09c906-b028-0a68-3472-00433d506de3,8,3,20260203,649,14,1,10,0,0,Amazon,Personnel
1263,204,03a19036-8e1d-d5eb-126f-9ddd281332bd,10,4,20251230,797,4,1,13,0,0,Linhart Dentistry,Personnel
1264,46,0fce78af-e00b-e668-ea8d-7ebb667a90be,1,1,20251229,486,13,1,8,0,0,The New York & Presbyterian,Personnel
1265,132,377fca19-dc32-3c06-c830-33483372d5d8,6,1,20251107,580,1,1,9,0,0,Jack Studios Inc,Personnel
1266,48,44448012-1132-7e36-978e-8e3a6ab9c301,2,1,20260127,697,20,1,11,1,1,Ralph Lauren Corporation,Personnel
1267,228,1a2abf01-34ee-fdd9-5fab-ed59f55edec7,13,2,20251211,560,6,1,9,0,0,Roku,Personnel
1268,223,64591253-d8a1-c945-7861-f0fb97b6b787,13,2,20251208,842,11,1,14,1,1,Roku,Personnel
1269,118,7f69be5f-db4a-fafa-815f-f52841f1cddb,5,2,20260129,522,15,1,8,0,0,Convene 31,Personnel
1270,291,82319bfe-4e81-3d03-1b81-2a288c5db69c,26,4,20251112,831,16,2,13,0,0,The Bliss Group,Visitor
1271,160,8507ef0c-8c24-35fa-7e14-d52fc740aee7,7,3,20251120,606,9,1,10,0,0,Mizuho Americas Services,Personnel
1272,221,7df9fd56-a0b2-43f1-4d80-ee205c8ae199,13,2,20251223,778,3,1,12,0,0,Roku,Personnel
1273,5,dcce1615-aa77-98c1-4049-ce588cabbcf2,1,1,20251112,583,7,1,9,0,1,The New York & Presbyterian,Personnel
1274,34,b46d8161-b151-5ccb-19f7-3ee9c247e006,1,1,20251223,708,3,1,11,0,0,The New York & Presbyterian,Personnel
1275,198,37fec987-e539-7968-dc35-a1d5b60213be,10,4,20260205,1060,19,1,17,0,0,Linhart Dentistry,Personnel
1276,132,377fca19-dc32-3c06-c830-33483372d5d8,6,1,20260112,573,18,1,9,0,0,Jack Studios Inc,Personnel
1277,74,301ab779-eb79-7bfc-e991-321f5a2cfbad,3,2,20260113,491,20,1,8,0,0,FASHIONPHILE,Personnel
1278,92,03eadd55-3ced-2f7e-5dd1-f62d068a2039,4,2,20251208,474,12,1,7,0,0,Convene,Personnel
1279,251,cbc36bef-5a5f-9e73-0222-2ec1b285b0f7,17,4,20251125,804,3,1,13,0,0,StoneX Group Inc,Personnel
1280,93,521488bc-f348-10d4-47b4-0548ba769264,4,2,20251110,542,10,1,9,0,0,Convene,Personnel
1281,125,cf4f3f3d-0434-f205-4e89-517868addc3c,5,2,20260115,622,6,2,10,0,0,Convene 31,Visitor
1282,50,09967a11-1554-eaf4-ed96-4605c181cbdf,2,1,20260113,1006,12,1,16,1,1,Ralph Lauren Corporation,Personnel
1283,140,2383493d-e42f-25fb-ba12-41e93ea56985,6,1,20260120,660,7,1,11,0,1,Jack Studios Inc,Personnel
1284,211,7c81f492-0cca-fc8f-9f02-e80fe36f76a2,11,4,20251112,601,14,2,10,0,0,RGN-New York XXXII LLC,Visitor
1285,6,7ca47c89-8972-22b9-acc5-726e7ea166fe,1,1,20251224,552,2,1,9,0,0,The New York & Presbyterian,Personnel
1286,181,ac4dc73d-cbad-8afc-bba6-e296288a1b0f,8,3,20251126,648,10,2,10,0,0,Amazon,Visitor
1287,85,2e7ec643-23c3-3688-05b9-5d7c60f10718,3,2,20251224,568,6,2,9,0,0,FASHIONPHILE,Visitor
1288,24,052d3456-bf63-939b-e6bb-264b60d69376,1,1,20251118,1103,6,1,18,0,0,The New York & Presbyterian,Personnel
1289,17,d10ba14a-4540-8890-ec84-75ca06c8cf7f,1,1,20251110,628,20,1,10,0,0,The New York & Presbyterian,Personnel
1290,3,bc0a8b13-9278-8b74-40b5-c505a31bc64a,1,1,20260108,806,17,1,13,0,0,The New York & Presbyterian,Personnel
1291,174,1e5ddef2-7603-2fc1-ac6b-d384d6c48fb7,8,3,20251201,661,19,1,11,0,0,Amazon,Personnel
1292,138,8f0d0049-0a58-d530-3f5b-8da2eae40ca1,6,1,20251107,584,6,1,9,0,0,Jack Studios Inc,Personnel
1293,286,07294c28-54d0-b560-0fc5-62f8a87f070a,24,2,20251111,787,12,1,13,0,0,Locality,Personnel
1294,283,d78d002f-d488-cc39-5712-dacc8d653be0,23,5,20251107,652,16,1,10,0,0,Cahill Gordon,Personnel
1295,241,d6c97267-2383-8b3e-c3af-678cb50c254f,15,5,20260107,624,14,1,10,0,1,Canada,Personnel
1296,236,75ad8198-7bc2-c2ba-117c-f51d99587e8f,15,5,20260107,658,14,1,10,0,0,Canada,Personnel
1297,80,7177c969-6142-596d-d4e9-d67633d1e383,3,2,20260120,551,5,1,9,1,1,FASHIONPHILE,Personnel
1298,40,04dc731f-2ef1-8704-e4de-276732484f66,1,1,20251217,516,10,1,8,0,0,The New York & Presbyterian,Personnel
1299,249,db81b5e0-ed39-264c-eec1-fbd4b229af8b,17,4,20260106,568,20,1,9,0,0,StoneX Group Inc,Personnel
1300,1,a2d996fc-9e97-16e4-3c98-80a889ae7c23,1,1,20260128,565,2,1,9,0,0,The New York & Presbyterian,Personnel
1301,157,205f2f81-1c15-659b-9c72-31ac33184cb7,7,3,20251112,553,18,1,9,0,0,Mizuho Americas Services,Personnel
1302,290,d0d05c5a-d126-2a11-8f39-c42e82fe97cd,25,3,20251230,657,19,2,10,0,1,Persistent Systems LLC,Visitor
1303,33,60b23c89-4e26-4556-62b4-fa6c336f3b03,1,1,20251105,654,8,2,10,0,1,The New York & Presbyterian,Visitor
1304,183,d756cb75-bbb7-954e-9e8f-8a7f69895246,9,1,20251119,583,8,1,9,0,0,Warburg Pincus,Personnel
1305,36,fcc99495-138a-c336-7dea-1cdb18d9c42d,1,1,20251117,989,5,1,16,1,1,The New York & Presbyterian,Personnel
1306,246,90ed8305-1457-8457-1b71-fc951c8fab19,16,5,20251201,706,12,1,11,0,0,Guidehouse,Personnel
1307,104,41ed446f-8949-ce63-27de-5fa29551077d,4,2,20251113,950,8,1,15,0,0,Convene,Personnel
1308,262,33bceaa6-7a1b-02c3-2dfa-cb17d36d9bc9,19,2,20251120,552,18,1,9,0,0,Elite Model World,Personnel
1309,220,497d40bf-37e1-9b96-fd63-df0c25ff2662,12,3,20251111,820,3,1,13,0,0,Palantir & Current,Personnel
1310,204,03a19036-8e1d-d5eb-126f-9ddd281332bd,10,4,20251209,693,14,1,11,0,0,Linhart Dentistry,Personnel
1311,161,42616865-95ea-2b04-a5ea-3da7787d6cea,7,3,20260127,600,11,1,10,0,0,Mizuho Americas Services,Personnel
1312,199,91af50fc-e08a-fe5b-a49f-70c0057b19d8,10,4,20251216,699,13,2,11,0,0,Linhart Dentistry,Visitor
1313,175,fa3dd4f4-daed-1319-75e9-0d9772ac3c35,8,3,20260206,830,7,1,13,0,0,Amazon,Personnel
1314,196,8bf33d70-3ae6-fe04-9f43-827a2b067afe,10,4,20251126,600,19,1,10,0,0,Linhart Dentistry,Personnel
1315,59,cc6b6a81-8e6b-00fd-b027-35ced08bbdf5,2,1,20260108,550,11,1,9,0,0,Ralph Lauren Corporation,Personnel
1316,281,5906391c-98ac-9145-f1b8-eeb8dc7d87e1,22,5,20251124,501,15,2,8,0,0,JP Morgan Chase,Visitor
1317,291,82319bfe-4e81-3d03-1b81-2a288c5db69c,26,4,20260203,473,9,1,7,0,0,The Bliss Group,Personnel
1318,260,55b685d7-cb6a-2792-18a6-efbc096bb8b5,18,1,20251111,558,6,1,9,0,1,RXR (75 Rock),Personnel
1319,268,a90ebc3f-39db-7d6c-5d1c-27e1c8522485,20,3,20251211,866,12,1,14,0,0,West Monroe,Personnel
1320,125,cf4f3f3d-0434-f205-4e89-517868addc3c,5,2,20251215,565,15,1,9,0,0,Convene 31,Personnel
1321,159,01f4d736-6455-b812-d720-62f7b6eedc41,7,3,20260112,572,12,1,9,0,0,Mizuho Americas Services,Personnel
1322,69,9b0b5824-3206-0961-db19-b5a6bf2ff3bf,2,1,20260126,698,19,1,11,1,1,Ralph Lauren Corporation,Personnel
1323,232,d3fdbe3e-4b6b-abd1-ccce-024807d4d95b,14,1,20251114,599,6,1,9,0,0,32 BJ Union,Personnel
1324,75,12fa863d-6565-5988-6d20-9567ff7957c9,3,2,20251211,749,10,1,12,0,0,FASHIONPHILE,Personnel
1325,42,5b1fdf76-e137-e6b8-b20a-542382de44ea,1,1,20251224,710,15,1,11,0,0,The New York & Presbyterian,Personnel
1326,71,90b1141d-899f-c9b1-5caa-d5d3fa56aec6,3,2,20251112,974,6,1,16,0,1,FASHIONPHILE,Personnel
1327,55,0800041e-8cb4-d76c-0ec1-399950cca67c,2,1,20251118,829,8,2,13,0,0,Ralph Lauren Corporation,Visitor
1328,116,f1b75f8e-414e-c4b5-00c8-d52ece9d8565,5,2,20260130,588,15,1,9,0,0,Convene 31,Personnel
1329,169,d5b55ec3-6648-5994-6790-bc6ddef9ddff,8,3,20260128,645,12,1,10,0,0,Amazon,Personnel
1330,128,ed81938b-93f2-450a-0a47-5d2814e66a0b,5,2,20251120,811,5,1,13,0,0,Convene 31,Personnel
1331,264,3ad3e6dc-3c16-70e7-c47c-d2bba5b7aa2d,19,2,20251118,685,11,1,11,0,0,Elite Model World,Personnel
1332,6,7ca47c89-8972-22b9-acc5-726e7ea166fe,1,1,20260112,719,11,1,11,0,0,The New York & Presbyterian,Personnel
1333,259,7632e70d-a55a-de63-d58c-42dbc930b1ca,18,1,20251224,640,14,1,10,1,1,RXR (75 Rock),Personnel
1334,261,91a0e8b1-4f94-74a2-3569-abf1db9a9784,19,2,20251208,878,5,1,14,1,1,Elite Model World,Personnel
1335,98,098e9e87-dc8e-cac5-61d0-7922263d5f20,4,2,20251224,978,19,1,16,0,0,Convene,Personnel
1336,71,90b1141d-899f-c9b1-5caa-d5d3fa56aec6,3,2,20251104,1011,10,1,16,0,0,FASHIONPHILE,Personnel
1337,9,aa635e25-eb44-0f77-7265-6f69a1ea0dec,1,1,20260108,758,2,1,12,0,1,The New York & Presbyterian,Personnel
1338,16,826521ff-cb97-62e4-f0c7-e38139560ea2,1,1,20251118,886,2,1,14,0,0,The New York & Presbyterian,Personnel
1339,219,cecd1073-da2a-5a10-5f46-85b996d993b2,12,3,20251204,634,13,1,10,0,0,Palantir & Current,Personnel
1340,278,7f1f3fd9-b63c-71e8-2fe8-ffbadff9d442,22,5,20251201,600,8,1,10,0,1,JP Morgan Chase,Personnel
1341,34,b46d8161-b151-5ccb-19f7-3ee9c247e006,1,1,20251217,546,18,1,9,0,1,The New York & Presbyterian,Personnel
1342,121,a7b63698-60f9-5e52-e5af-046ebedfbc98,5,2,20251231,584,12,1,9,0,0,Convene 31,Personnel
1343,52,ebe8428b-bcde-302a-b099-3790d38c4af3,2,1,20251104,704,4,2,11,0,0,Ralph Lauren Corporation,Visitor
1344,276,ad7ba83b-3253-f924-5b5b-3ebe8014cef9,21,4,20251126,840,10,1,14,0,0,STRAUB COLLABORATIVE,Personnel
1345,182,d383042a-d4e9-89e0-e340-17d711d8ce32,9,1,20251120,830,2,1,13,0,0,Warburg Pincus,Personnel
1346,138,8f0d0049-0a58-d530-3f5b-8da2eae40ca1,6,1,20260120,1053,17,1,17,0,0,Jack Studios Inc,Personnel
1347,182,d383042a-d4e9-89e0-e340-17d711d8ce32,9,1,20260122,823,14,1,13,0,0,Warburg Pincus,Personnel
1348,73,4fd57be5-20d0-23f0-d53b-7cf8abbae1a1,3,2,20251217,777,3,1,12,0,0,FASHIONPHILE,Personnel
1349,32,1aeab4a0-da16-2190-a658-562d7c11544d,1,1,20260112,501,6,1,8,0,0,The New York & Presbyterian,Personnel
1350,286,07294c28-54d0-b560-0fc5-62f8a87f070a,24,2,20251205,667,11,1,11,0,0,Locality,Personnel
1351,39,f88439d0-9fc6-8301-3ade-cda1008fd51c,1,1,20260209,564,11,1,9,0,0,The New York & Presbyterian,Personnel
1352,244,7d46b8c4-ff9d-c479-a816-0a9a992e63f9,16,5,20251126,820,11,1,13,0,0,Guidehouse,Personnel
1353,229,97a05e30-149a-42c8-bfff-6430a1061ef4,14,1,20260128,663,5,1,11,0,0,32 BJ Union,Personnel
1354,124,c751cc4a-36fc-f9ae-a6d8-ab1f25da3e8d,5,2,20260120,626,14,1,10,0,0,Convene 31,Personnel
1355,176,9d09c906-b028-0a68-3472-00433d506de3,8,3,20251210,571,7,1,9,0,0,Amazon,Personnel
1356,183,d756cb75-bbb7-954e-9e8f-8a7f69895246,9,1,20251113,1066,20,1,17,0,0,Warburg Pincus,Personnel
1357,23,983c7332-68d5-3a6e-7700-2fea0f9f88a4,1,1,20260126,762,19,1,12,0,0,The New York & Presbyterian,Personnel
1358,248,7b7ec8a5-9ff2-75e0-6f53-0251394f0bbf,16,5,20251215,624,12,1,10,0,0,Guidehouse,Personnel
1359,106,d16a67bf-092e-4624-a8ac-ea9ee22e6395,4,2,20260120,767,20,1,12,0,0,Convene,Personnel
1360,245,84a684b8-9fb8-45e8-6452-2610914afae7,16,5,20260205,523,17,1,8,0,0,Guidehouse,Personnel
1361,168,5c4d32cf-bd72-0552-f52e-7ded072a6024,8,3,20251105,730,13,1,12,0,0,Amazon,Personnel
1362,258,e81e9a0c-ff15-f54a-0c0b-84b7b67152d6,18,1,20251217,1180,7,1,19,1,1,RXR (75 Rock),Personnel
1363,285,eae4723b-011f-2bd7-dade-baa4b6cbd10c,23,5,20251125,627,7,1,10,0,1,Cahill Gordon,Personnel
1364,43,919204f7-7dee-8acb-e7b3-3ef5d96ba78a,1,1,20260102,583,10,1,9,0,0,The New York & Presbyterian,Personnel
1365,241,d6c97267-2383-8b3e-c3af-678cb50c254f,15,5,20260203,596,2,1,9,0,0,Canada,Personnel
1366,115,5c36f1c8-79da-fb49-82f6-19d3198b6f66,5,2,20251106,877,10,2,14,0,0,Convene 31,Visitor
1367,3,bc0a8b13-9278-8b74-40b5-c505a31bc64a,1,1,20260112,657,14,1,10,0,0,The New York & Presbyterian,Personnel
1368,182,d383042a-d4e9-89e0-e340-17d711d8ce32,9,1,20251104,814,3,1,13,0,0,Warburg Pincus,Personnel
1369,51,f228fd16-3afd-dab9-0bfc-fb69a5a2f572,2,1,20260205,876,13,1,14,0,1,Ralph Lauren Corporation,Personnel
1370,23,983c7332-68d5-3a6e-7700-2fea0f9f88a4,1,1,20260105,644,1,1,10,0,0,The New York & Presbyterian,Personnel
1371,253,2a84fae7-ad6e-ceb2-50a5-ea605b912601,17,4,20251231,695,6,2,11,0,0,StoneX Group Inc,Visitor
1372,163,e32df4d1-7d9f-d2db-e826-f70d72e24d2c,7,3,20260129,654,17,1,10,0,0,Mizuho Americas Services,Personnel
1373,179,b194b98b-d086-3169-7240-344dba440fea,8,3,20260113,752,10,1,12,0,0,Amazon,Personnel
1374,37,0002703b-c8c5-cddf-f827-adfd55d36b06,1,1,20251121,1022,3,1,17,0,0,The New York & Presbyterian,Personnel
1375,60,99d7efa5-6b53-ab32-795f-54bf7cef5409,2,1,20251110,902,9,1,15,0,0,Ralph Lauren Corporation,Personnel
1376,48,44448012-1132-7e36-978e-8e3a6ab9c301,2,1,20251209,735,2,1,12,0,0,Ralph Lauren Corporation,Personnel
1377,256,9f8e1526-0370-9824-30f3-7e5abc851655,18,1,20251216,784,2,2,13,0,0,RXR (75 Rock),Visitor
1378,228,1a2abf01-34ee-fdd9-5fab-ed59f55edec7,13,2,20260129,550,11,1,9,0,0,Roku,Personnel
1379,13,aabf7434-d264-ad4f-1096-7561dd51e1d8,1,1,20260102,650,17,1,10,0,0,The New York & Presbyterian,Personnel
1380,100,d144b854-d786-59dd-1185-2ef56635747b,4,2,20260211,659,4,1,10,0,0,Convene,Personnel
1381,235,f06e7818-c806-e815-6f72-0adca9c98da0,14,1,20260210,745,18,1,12,0,0,32 BJ Union,Personnel
1382,94,c666fcc8-ce0e-93fe-a94b-6c0f8384ed78,4,2,20260120,895,18,1,14,0,0,Convene,Personnel
1383,300,edc35029-9868-9602-4551-462984ffb4a0,30,3,20251216,542,3,1,9,0,0,MHANY,Personnel
1384,63,3892c748-1b8a-ebb3-27d5-b38e42c730a4,2,1,20251205,578,5,1,9,0,0,Ralph Lauren Corporation,Personnel
1385,162,7fff4cbd-c59b-bc4e-b7f8-4d6bbd0352ca,7,3,20260128,820,14,1,13,0,1,Mizuho Americas Services,Personnel
1386,134,45900178-3626-7b9e-00bf-5aa273678844,6,1,20260115,589,16,1,9,0,0,Jack Studios Inc,Personnel
1387,106,d16a67bf-092e-4624-a8ac-ea9ee22e6395,4,2,20251210,706,1,1,11,0,0,Convene,Personnel
1388,291,82319bfe-4e81-3d03-1b81-2a288c5db69c,26,4,20251128,618,13,2,10,0,0,The Bliss Group,Visitor
1389,148,ac9d79f5-4234-91d0-11be-eb43ceb357d4,6,1,20260113,592,4,2,9,0,0,Jack Studios Inc,Visitor
1390,187,90abddba-83e8-6f11-1e7e-cfb56a625411,9,1,20251218,565,17,1,9,0,1,Warburg Pincus,Personnel
1391,191,56bc0763-8481-d2f9-a9b6-47775ab88a12,9,1,20260127,665,14,1,11,0,0,Warburg Pincus,Personnel
1392,120,92c5f84d-48e8-98a9-1d3b-a4a31764e199,5,2,20251121,519,17,2,8,0,0,Convene 31,Visitor
1393,229,97a05e30-149a-42c8-bfff-6430a1061ef4,14,1,20251204,708,12,1,11,0,0,32 BJ Union,Personnel
1394,158,38028e2e-fa7f-638f-0fce-56f79a5df419,7,3,20251107,644,20,1,10,0,0,Mizuho Americas Services,Personnel
1395,69,9b0b5824-3206-0961-db19-b5a6bf2ff3bf,2,1,20260203,834,20,1,13,0,0,Ralph Lauren Corporation,Personnel
1396,89,7b562a30-364b-954d-541c-ab9e5f8fcb75,3,2,20251230,699,12,1,11,0,0,FASHIONPHILE,Personnel
1397,196,8bf33d70-3ae6-fe04-9f43-827a2b067afe,10,4,20260112,802,20,1,13,0,0,Linhart Dentistry,Personnel
1398,36,fcc99495-138a-c336-7dea-1cdb18d9c42d,1,1,20251209,1076,13,1,17,0,0,The New York & Presbyterian,Personnel
1399,207,e170b083-bb13-89b2-dc89-7299691177d8,11,4,20251211,776,17,1,12,0,0,RGN-New York XXXII LLC,Personnel
1400,70,dc721279-ece4-8963-1b9a-75808b9c7959,3,2,20260106,607,1,1,10,1,1,FASHIONPHILE,Personnel
1401,173,7156224d-6ba0-834b-470e-0e48b3e13072,8,3,20251219,474,19,1,7,0,0,Amazon,Personnel
1402,40,04dc731f-2ef1-8704-e4de-276732484f66,1,1,20260212,691,4,2,11,0,0,The New York & Presbyterian,Visitor
1403,211,7c81f492-0cca-fc8f-9f02-e80fe36f76a2,11,4,20251112,758,16,2,12,0,0,RGN-New York XXXII LLC,Visitor
1404,188,9a1aedfe-e476-9fba-a6a1-8f8f6594b1a2,9,1,20260211,688,20,1,11,0,0,Warburg Pincus,Personnel
1405,105,d54bd26b-0304-a2c3-b643-e2c5e7f1ae72,4,2,20251119,627,8,1,10,0,0,Convene,Personnel
1406,122,27b115fb-2055-2c0d-2411-0dd0f97236f7,5,2,20251107,754,10,2,12,0,0,Convene 31,Visitor
1407,77,c9e6de25-6c6d-aa21-b5f1-e1b19cee9ef6,3,2,20260112,546,12,1,9,0,0,FASHIONPHILE,Personnel
1408,247,5bf977b9-12f1-0097-96ed-7909951f0e03,16,5,20260126,667,6,2,11,0,0,Guidehouse,Visitor
1409,232,d3fdbe3e-4b6b-abd1-ccce-024807d4d95b,14,1,20251216,800,3,2,13,0,0,32 BJ Union,Visitor
1410,44,2d4ef446-b0b1-9641-a3dd-96599f454fbf,1,1,20260108,641,3,1,10,0,0,The New York & Presbyterian,Personnel
1411,66,02d325d2-5735-cb56-a419-10c3d5e8b901,2,1,20260122,943,14,1,15,0,0,Ralph Lauren Corporation,Personnel
1412,144,4dd95de3-60bd-8f86-535b-7f7bcd1da8f4,6,1,20251104,1042,15,1,17,0,0,Jack Studios Inc,Personnel
1413,137,3c9618b5-2a2c-d9fa-cc60-f2975e5b27e7,6,1,20260210,864,8,1,14,0,0,Jack Studios Inc,Personnel
1414,145,3f12fd9e-d31c-8d77-1592-74fca76e381d,6,1,20251229,822,11,1,13,0,0,Jack Studios Inc,Personnel
1415,125,cf4f3f3d-0434-f205-4e89-517868addc3c,5,2,20251126,833,2,1,13,0,0,Convene 31,Personnel
1416,268,a90ebc3f-39db-7d6c-5d1c-27e1c8522485,20,3,20251230,629,7,1,10,0,0,West Monroe,Personnel
1417,92,03eadd55-3ced-2f7e-5dd1-f62d068a2039,4,2,20251126,578,20,1,9,0,0,Convene,Personnel
1418,223,64591253-d8a1-c945-7861-f0fb97b6b787,13,2,20260120,920,13,1,15,0,0,Roku,Personnel
1419,47,e5bb0261-31de-5a9b-042f-3bb56524da0f,1,1,20260202,755,9,1,12,0,0,The New York & Presbyterian,Personnel
1420,115,5c36f1c8-79da-fb49-82f6-19d3198b6f66,5,2,20260211,856,11,1,14,0,1,Convene 31,Personnel
1421,280,1bfe9ae5-b9d6-6ee7-764a-1586870ca6a3,22,5,20260128,700,15,1,11,0,0,JP Morgan Chase,Personnel
1422,265,ec09cf85-b854-2abc-779a-1605be0c0c22,19,2,20251218,519,5,1,8,0,0,Elite Model World,Personnel
1423,290,d0d05c5a-d126-2a11-8f39-c42e82fe97cd,25,3,20251112,1008,7,1,16,0,0,Persistent Systems LLC,Personnel
1424,130,189cfb80-115b-eb17-a31a-880583466263,5,2,20251211,857,9,1,14,0,0,Convene 31,Personnel
1425,248,7b7ec8a5-9ff2-75e0-6f53-0251394f0bbf,16,5,20260129,762,6,1,12,0,0,Guidehouse,Personnel
1426,130,189cfb80-115b-eb17-a31a-880583466263,5,2,20251106,686,3,1,11,0,0,Convene 31,Personnel
1427,215,df3e6e35-3f5a-2740-deb4-f942c4ba5a53,12,3,20251215,678,18,1,11,0,0,Palantir & Current,Personnel
